Observation station,Year,Month,Day,Time [Local time],Wind speed [m/s],Snow depth [cm],Precipitation amount [mm],Air temperature [°C],Relative humidity [%],Dew-point temperature [°C],Gust speed [m/s]
"Sodankylä Tähtelä","2023","02","10","15:12","2.4","65","0","-4.4","82","-7","3.9"
"Sodankylä Tähtelä","2023","02","10","15:13","2.4","65","0","-4.4","82","-7","3.9"
"Sodankylä Tähtelä","2023","02","10","15:14","2.4","65","0","-4.4","81","-7.1","3.9"
"Sodankylä Tähtelä","2023","02","10","15:15","2.4","65","0","-4.4","82","-7.1","3.9"
"Sodankylä Tähtelä","2023","02","10","15:16","2.3","65","0","-4.4","81","-7.1","4.4"
"Sodankylä Tähtelä","2023","02","10","15:17","2.4","65","0","-4.4","82","-7.1","4.4"
"Sodankylä Tähtelä","2023","02","10","15:18","2.3","65","0","-4.4","81","-7.1","4.4"
"Sodankylä Tähtelä","2023","02","10","15:19","2.2","65","0","-4.4","81","-7.1","4.4"
"Sodankylä Tähtelä","2023","02","10","15:20","2.3","65","0","-4.4","81","-7.2","5.2"
"Sodankylä Tähtelä","2023","02","10","15:21","2.3","65","0","-4.5","81","-7.3","5.2"
"Sodankylä Tähtelä","2023","02","10","15:22","2.4","65","0","-4.5","81","-7.3","5.2"
"Sodankylä Tähtelä","2023","02","10","15:23","2.4","65","0","-4.4","81","-7.2","5.2"
"Sodankylä Tähtelä","2023","02","10","15:24","2.5","65","0","-4.4","81","-7.2","5.2"
"Sodankylä Tähtelä","2023","02","10","15:25","2.5","65","0","-4.5","81","-7.2","5.2"
"Sodankylä Tähtelä","2023","02","10","15:26","2.5","65","0","-4.4","81","-7.3","5.2"
"Sodankylä Tähtelä","2023","02","10","15:27","2.6","65","0","-4.4","80","-7.3","5.2"
"Sodankylä Tähtelä","2023","02","10","15:28","2.7","65","0","-4.4","80","-7.3","5.3"
"Sodankylä Tähtelä","2023","02","10","15:29","2.9","65","0","-4.4","80","-7.3","6.2"
"Sodankylä Tähtelä","2023","02","10","15:30","3","65","0","-4.4","80","-7.3","6.2"
"Sodankylä Tähtelä","2023","02","10","15:31","3.1","65","0","-4.4","80","-7.4","6.7"
"Sodankylä Tähtelä","2023","02","10","15:32","3.2","65","0","-4.5","80","-7.4","6.7"
"Sodankylä Tähtelä","2023","02","10","15:33","3.1","65","0","-4.5","80","-7.5","6.7"
"Sodankylä Tähtelä","2023","02","10","15:34","3","65","0","-4.5","79","-7.5","6.7"
"Sodankylä Tähtelä","2023","02","10","15:35","3.1","65","0","-4.5","80","-7.5","6.7"
"Sodankylä Tähtelä","2023","02","10","15:36","3.1","65","0","-4.5","80","-7.5","6.7"
"Sodankylä Tähtelä","2023","02","10","15:37","3.2","65","0","-4.5","80","-7.5","6.7"
"Sodankylä Tähtelä","2023","02","10","15:38","3.2","65","0","-4.6","79","-7.6","6.7"
"Sodankylä Tähtelä","2023","02","10","15:39","3.1","65","0","-4.6","79","-7.7","6.7"
"Sodankylä Tähtelä","2023","02","10","15:40","3.2","65","0","-4.7","80","-7.6","6.7"
"Sodankylä Tähtelä","2023","02","10","15:41","3","65","0","-4.7","80","-7.7","5.4"
"Sodankylä Tähtelä","2023","02","10","15:42","3","65","0","-4.8","80","-7.7","5.4"
"Sodankylä Tähtelä","2023","02","10","15:43","3","65","0","-4.8","80","-7.7","5.4"
"Sodankylä Tähtelä","2023","02","10","15:44","3","65","0","-4.9","81","-7.7","5.4"
"Sodankylä Tähtelä","2023","02","10","15:45","3","65","0","-4.9","81","-7.7","5.4"
"Sodankylä Tähtelä","2023","02","10","15:46","3","65","0","-5","81","-7.8","5.4"
"Sodankylä Tähtelä","2023","02","10","15:47","2.8","65","0","-5","81","-7.8","4.9"
"Sodankylä Tähtelä","2023","02","10","15:48","2.7","65","0","-5.1","81","-7.8","4.9"
"Sodankylä Tähtelä","2023","02","10","15:49","2.6","65","0","-5.1","81","-7.9","4.9"
"Sodankylä Tähtelä","2023","02","10","15:50","2.5","65","0","-5.1","80","-8","4.3"
"Sodankylä Tähtelä","2023","02","10","15:51","2.4","65","0","-5.2","80","-8","4.1"
"Sodankylä Tähtelä","2023","02","10","15:52","2.5","65","0","-5.2","81","-8","4.4"
"Sodankylä Tähtelä","2023","02","10","15:53","2.4","65","0","-5.3","81","-8.1","4.4"
"Sodankylä Tähtelä","2023","02","10","15:54","2.4","65","0","-5.3","81","-8.1","4.4"
"Sodankylä Tähtelä","2023","02","10","15:55","2.4","65","0","-5.3","81","-8.1","4.7"
"Sodankylä Tähtelä","2023","02","10","15:56","2.5","65","0","-5.3","81","-8.1","4.7"
"Sodankylä Tähtelä","2023","02","10","15:57","2.6","65","0","-5.3","80","-8.2","5.1"
"Sodankylä Tähtelä","2023","02","10","15:58","2.7","65","0","-5.4","80","-8.2","5.1"
"Sodankylä Tähtelä","2023","02","10","15:59","2.7","65","0","-5.4","80","-8.3","5.1"
"Sodankylä Tähtelä","2023","02","10","16:00","2.8","65","0","-5.4","80","-8.3","5.1"
"Sodankylä Tähtelä","2023","02","10","16:01","2.9","65","0","-5.4","80","-8.3","5.1"
"Sodankylä Tähtelä","2023","02","10","16:02","2.9","65","0","-5.4","80","-8.3","5.6"
"Sodankylä Tähtelä","2023","02","10","16:03","3","65","0","-5.4","79","-8.4","5.6"
"Sodankylä Tähtelä","2023","02","10","16:04","3","65","0","-5.4","79","-8.4","5.6"
"Sodankylä Tähtelä","2023","02","10","16:05","3","65","0","-5.4","79","-8.5","5.6"
"Sodankylä Tähtelä","2023","02","10","16:06","2.9","65","0","-5.4","79","-8.5","5.6"
"Sodankylä Tähtelä","2023","02","10","16:07","3","65","0","-5.4","79","-8.5","6"
"Sodankylä Tähtelä","2023","02","10","16:08","2.9","65","0","-5.4","79","-8.6","6"
"Sodankylä Tähtelä","2023","02","10","16:09","2.9","65","0","-5.5","78","-8.6","6"
"Sodankylä Tähtelä","2023","02","10","16:10","3","65","0","-5.5","78","-8.6","6"
"Sodankylä Tähtelä","2023","02","10","16:11","2.9","65","0","-5.5","78","-8.7","6"
"Sodankylä Tähtelä","2023","02","10","16:12","2.9","65","0","-5.5","77","-8.9","6"
"Sodankylä Tähtelä","2023","02","10","16:13","3","65","0","-5.6","78","-8.8","6"
"Sodankylä Tähtelä","2023","02","10","16:14","3","65","0","-5.6","78","-8.9","6"
"Sodankylä Tähtelä","2023","02","10","16:15","3.1","65","0","-5.7","78","-8.9","6"
"Sodankylä Tähtelä","2023","02","10","16:16","3.3","65","0","-5.8","78","-9","6"
"Sodankylä Tähtelä","2023","02","10","16:17","3.2","65","0","-5.8","78","-9","4.8"
"Sodankylä Tähtelä","2023","02","10","16:18","3.2","65","0","-5.8","79","-8.9","4.8"
"Sodankylä Tähtelä","2023","02","10","16:19","3.3","65","0","-5.9","79","-8.9","5.4"
"Sodankylä Tähtelä","2023","02","10","16:20","3.2","65","0","-5.9","79","-8.9","5.4"
"Sodankylä Tähtelä","2023","02","10","16:21","3.3","65","0","-5.9","79","-8.9","5.4"
"Sodankylä Tähtelä","2023","02","10","16:22","3.4","65","0","-6","79","-9","5.4"
"Sodankylä Tähtelä","2023","02","10","16:23","3.3","65","0","-6","79","-9","5.4"
"Sodankylä Tähtelä","2023","02","10","16:24","3.2","65","0","-6","79","-9","5.4"
"Sodankylä Tähtelä","2023","02","10","16:25","3.2","65","0","-6.1","80","-9","5.4"
"Sodankylä Tähtelä","2023","02","10","16:26","3.1","65","0","-6.1","80","-9","5.4"
"Sodankylä Tähtelä","2023","02","10","16:27","3.2","65","0","-6.2","80","-9.1","5.4"
"Sodankylä Tähtelä","2023","02","10","16:28","3.2","65","0","-6.2","80","-9.1","5.4"
"Sodankylä Tähtelä","2023","02","10","16:29","3.1","65","0","-6.3","80","-9.2","5.2"
"Sodankylä Tähtelä","2023","02","10","16:30","3.1","65","0","-6.3","80","-9.2","5.2"
"Sodankylä Tähtelä","2023","02","10","16:31","3","65","0","-6.4","80","-9.2","5.2"
"Sodankylä Tähtelä","2023","02","10","16:32","2.9","65","0","-6.4","80","-9.2","5.2"
"Sodankylä Tähtelä","2023","02","10","16:33","2.9","65","0","-6.4","81","-9.2","5.2"
"Sodankylä Tähtelä","2023","02","10","16:34","2.8","65","0","-6.5","81","-9.3","5.2"
"Sodankylä Tähtelä","2023","02","10","16:35","2.8","65","0","-6.5","81","-9.3","5.2"
"Sodankylä Tähtelä","2023","02","10","16:36","2.8","65","0","-6.6","80","-9.4","5.2"
"Sodankylä Tähtelä","2023","02","10","16:37","2.7","65","0","-6.6","81","-9.4","4.7"
"Sodankylä Tähtelä","2023","02","10","16:38","2.7","65","0","-6.7","81","-9.4","4.5"
"Sodankylä Tähtelä","2023","02","10","16:39","2.5","65","0","-6.7","81","-9.4","4.5"
"Sodankylä Tähtelä","2023","02","10","16:40","2.5","65","0","-6.8","81","-9.5","4.5"
"Sodankylä Tähtelä","2023","02","10","16:41","2.5","65","0","-6.8","81","-9.5","4.5"
"Sodankylä Tähtelä","2023","02","10","16:42","2.5","65","0","-6.9","82","-9.5","4.5"
"Sodankylä Tähtelä","2023","02","10","16:43","2.5","65","0","-6.9","82","-9.5","4.5"
"Sodankylä Tähtelä","2023","02","10","16:44","2.5","65","0","-6.9","82","-9.5","4.5"
"Sodankylä Tähtelä","2023","02","10","16:45","2.6","65","0","-7","82","-9.6","4.5"
"Sodankylä Tähtelä","2023","02","10","16:46","2.6","65","0","-7","82","-9.5","4.5"
"Sodankylä Tähtelä","2023","02","10","16:47","2.7","65","0","-7.1","82","-9.6","4.5"
"Sodankylä Tähtelä","2023","02","10","16:48","2.7","65","0","-7.1","82","-9.7","4.5"
"Sodankylä Tähtelä","2023","02","10","16:49","2.8","65","0","-7.2","82","-9.8","4.5"
"Sodankylä Tähtelä","2023","02","10","16:50","2.8","65","0","-7.2","82","-9.8","4.5"
"Sodankylä Tähtelä","2023","02","10","16:51","2.9","65","0","-7.3","82","-9.8","4.5"
"Sodankylä Tähtelä","2023","02","10","16:52","3","65","0","-7.3","82","-9.8","4.5"
"Sodankylä Tähtelä","2023","02","10","16:53","3","65","0","-7.3","82","-9.8","4.5"
"Sodankylä Tähtelä","2023","02","10","16:54","3","65","0","-7.4","82","-9.9","4.5"
"Sodankylä Tähtelä","2023","02","10","16:55","3","65","0","-7.4","82","-9.9","4.5"
"Sodankylä Tähtelä","2023","02","10","16:56","3","65","0","-7.4","83","-9.9","4.5"
"Sodankylä Tähtelä","2023","02","10","16:57","3.1","65","0","-7.4","83","-9.9","5.2"
"Sodankylä Tähtelä","2023","02","10","16:58","3","65","0","-7.5","83","-9.9","5.2"
"Sodankylä Tähtelä","2023","02","10","16:59","3","65","0","-7.5","83","-9.9","5.2"
"Sodankylä Tähtelä","2023","02","10","17:00","2.9","65","0","-7.5","83","-9.9","5.2"
"Sodankylä Tähtelä","2023","02","10","17:01","2.8","65","0","-7.5","83","-9.9","5.2"
"Sodankylä Tähtelä","2023","02","10","17:02","2.7","65","0","-7.6","83","-9.9","5.2"
"Sodankylä Tähtelä","2023","02","10","17:03","2.6","65","0","-7.6","83","-9.9","5.2"
"Sodankylä Tähtelä","2023","02","10","17:04","2.4","65","0","-7.6","83","-9.9","5.2"
"Sodankylä Tähtelä","2023","02","10","17:05","2.3","65","0","-7.6","83","-9.9","5.2"
"Sodankylä Tähtelä","2023","02","10","17:06","2.2","65","0","-7.6","83","-10","5.2"
"Sodankylä Tähtelä","2023","02","10","17:07","2","65","0","-7.6","83","-10","4.5"
"Sodankylä Tähtelä","2023","02","10","17:08","1.9","65","0","-7.6","83","-10","4.5"
"Sodankylä Tähtelä","2023","02","10","17:09","1.8","65","0","-7.7","83","-10","3.4"
"Sodankylä Tähtelä","2023","02","10","17:10","1.7","65","0","-7.7","82","-10.2","3.4"
"Sodankylä Tähtelä","2023","02","10","17:11","1.6","65","0","-7.7","82","-10.2","2.7"
"Sodankylä Tähtelä","2023","02","10","17:12","1.6","65","0","-7.7","83","-10.1","2.7"
"Sodankylä Tähtelä","2023","02","10","17:13","1.6","65","0","-7.7","83","-10.1","2.7"
"Sodankylä Tähtelä","2023","02","10","17:14","1.6","65","0","-7.8","83","-10.1","2.7"
"Sodankylä Tähtelä","2023","02","10","17:15","1.6","65","0","-7.8","83","-10.1","3"
"Sodankylä Tähtelä","2023","02","10","17:16","1.6","65","0","-7.8","83","-10.1","3"
"Sodankylä Tähtelä","2023","02","10","17:17","1.6","65","0","-7.8","84","-10.1","3"
"Sodankylä Tähtelä","2023","02","10","17:18","1.6","65","0","-7.9","84","-10.1","3"
"Sodankylä Tähtelä","2023","02","10","17:19","1.6","65","0","-7.9","84","-10.2","3"
"Sodankylä Tähtelä","2023","02","10","17:20","1.6","65","0","-7.9","84","-10.2","3"
"Sodankylä Tähtelä","2023","02","10","17:21","1.7","64","0","-8","84","-10.2","3"
"Sodankylä Tähtelä","2023","02","10","17:22","1.7","64","0","-8.1","84","-10.2","3"
"Sodankylä Tähtelä","2023","02","10","17:23","1.7","64","0","-8.1","85","-10.2","3"
"Sodankylä Tähtelä","2023","02","10","17:24","1.7","64","0","-8.1","85","-10.2","3"
"Sodankylä Tähtelä","2023","02","10","17:25","1.7","64","0","-8.2","85","-10.2","2.7"
"Sodankylä Tähtelä","2023","02","10","17:26","1.7","64","0","-8.2","85","-10.3","2.7"
"Sodankylä Tähtelä","2023","02","10","17:27","1.7","64","0","-8.3","85","-10.3","2.7"
"Sodankylä Tähtelä","2023","02","10","17:28","1.8","64","0","-8.3","84","-10.5","2.7"
"Sodankylä Tähtelä","2023","02","10","17:29","1.8","64","0","-8.4","84","-10.6","2.8"
"Sodankylä Tähtelä","2023","02","10","17:30","1.8","64","0","-8.4","84","-10.6","2.8"
"Sodankylä Tähtelä","2023","02","10","17:31","1.9","64","0","-8.5","84","-10.6","3.6"
"Sodankylä Tähtelä","2023","02","10","17:32","1.9","64","0","-8.5","84","-10.7","3.6"
"Sodankylä Tähtelä","2023","02","10","17:33","2","64","0","-8.5","84","-10.7","3.6"
"Sodankylä Tähtelä","2023","02","10","17:34","2","64","0","-8.6","84","-10.7","3.6"
"Sodankylä Tähtelä","2023","02","10","17:35","2","64","0","-8.6","85","-10.7","3.6"
"Sodankylä Tähtelä","2023","02","10","17:36","2","64","0","-8.7","85","-10.7","3.6"
"Sodankylä Tähtelä","2023","02","10","17:37","2.1","64","0","-8.7","85","-10.8","3.6"
"Sodankylä Tähtelä","2023","02","10","17:38","2.2","64","0","-8.8","85","-10.8","3.9"
"Sodankylä Tähtelä","2023","02","10","17:39","2.2","64","0","-8.8","85","-10.9","3.9"
"Sodankylä Tähtelä","2023","02","10","17:40","2.3","64","0","-8.8","85","-10.9","3.9"
"Sodankylä Tähtelä","2023","02","10","17:41","2.3","64","0","-8.9","85","-10.9","3.9"
"Sodankylä Tähtelä","2023","02","10","17:42","2.3","65","0","-8.9","85","-10.9","3.9"
"Sodankylä Tähtelä","2023","02","10","17:43","2.3","65","0","-9","85","-11","3.9"
"Sodankylä Tähtelä","2023","02","10","17:44","2.3","65","0","-9","85","-11","3.9"
"Sodankylä Tähtelä","2023","02","10","17:45","2.4","65","0","-9.1","85","-11.1","3.9"
"Sodankylä Tähtelä","2023","02","10","17:46","2.4","65","0","-9.1","85","-11.1","3.9"
"Sodankylä Tähtelä","2023","02","10","17:47","2.4","65","0","-9.1","85","-11.1","3.9"
"Sodankylä Tähtelä","2023","02","10","17:48","2.4","65","0","-9.2","85","-11.2","3.7"
"Sodankylä Tähtelä","2023","02","10","17:49","2.5","65","0","-9.2","85","-11.3","4.2"
"Sodankylä Tähtelä","2023","02","10","17:50","2.5","65","0","-9.3","86","-11.2","4.2"
"Sodankylä Tähtelä","2023","02","10","17:51","2.5","65","0","-9.3","86","-11.3","4.3"
"Sodankylä Tähtelä","2023","02","10","17:52","2.6","65","0","-9.4","86","-11.3","4.4"
"Sodankylä Tähtelä","2023","02","10","17:53","2.7","65","0","-9.4","86","-11.4","4.4"
"Sodankylä Tähtelä","2023","02","10","17:54","2.8","65","0","-9.5","86","-11.5","4.4"
"Sodankylä Tähtelä","2023","02","10","17:55","2.8","65","0","-9.5","86","-11.5","4.4"
"Sodankylä Tähtelä","2023","02","10","17:56","2.8","65","0","-9.6","86","-11.4","4.4"
"Sodankylä Tähtelä","2023","02","10","17:57","2.9","65","0","-9.6","86","-11.5","4.4"
"Sodankylä Tähtelä","2023","02","10","17:58","3","65","0","-9.7","86","-11.6","4.5"
"Sodankylä Tähtelä","2023","02","10","17:59","3","65","0","-9.7","86","-11.7","4.5"
"Sodankylä Tähtelä","2023","02","10","18:00","3.1","65","0","-9.7","85","-11.7","5.2"
"Sodankylä Tähtelä","2023","02","10","18:01","3.2","65","0","-9.7","86","-11.6","5.2"
"Sodankylä Tähtelä","2023","02","10","18:02","3.1","65","0","-9.7","86","-11.6","5.2"
"Sodankylä Tähtelä","2023","02","10","18:03","3.2","65","0","-9.7","86","-11.5","5.2"
"Sodankylä Tähtelä","2023","02","10","18:04","3.3","65","0","-9.7","87","-11.5","5.8"
"Sodankylä Tähtelä","2023","02","10","18:05","3.4","65","0","-9.7","86","-11.5","5.8"
"Sodankylä Tähtelä","2023","02","10","18:06","3.5","65","0","-9.7","86","-11.6","5.8"
"Sodankylä Tähtelä","2023","02","10","18:07","3.5","65","0","-9.7","86","-11.6","5.8"
"Sodankylä Tähtelä","2023","02","10","18:08","3.6","65","0","-9.7","86","-11.6","5.8"
"Sodankylä Tähtelä","2023","02","10","18:09","3.6","65","0","-9.7","87","-11.5","5.8"
"Sodankylä Tähtelä","2023","02","10","18:10","3.7","65","0","-9.7","87","-11.4","6.4"
"Sodankylä Tähtelä","2023","02","10","18:11","3.8","65","0","-9.6","87","-11.3","6.7"
"Sodankylä Tähtelä","2023","02","10","18:12","4","65","0","-9.6","87","-11.3","6.7"
"Sodankylä Tähtelä","2023","02","10","18:13","4.1","65","0","-9.6","87","-11.4","6.7"
"Sodankylä Tähtelä","2023","02","10","18:14","4","65","0","-9.6","86","-11.4","6.7"
"Sodankylä Tähtelä","2023","02","10","18:15","4","65","0","-9.5","86","-11.4","6.7"
"Sodankylä Tähtelä","2023","02","10","18:16","4.1","65","0","-9.4","87","-11.2","6.7"
"Sodankylä Tähtelä","2023","02","10","18:17","4.2","65","0","-9.4","87","-11.2","6.7"
"Sodankylä Tähtelä","2023","02","10","18:18","4.2","65","0","-9.4","87","-11.1","6.7"
"Sodankylä Tähtelä","2023","02","10","18:19","4.2","65","0","-9.3","87","-11.1","6.7"
"Sodankylä Tähtelä","2023","02","10","18:20","4.3","65","0","-9.3","87","-11.1","6.7"
"Sodankylä Tähtelä","2023","02","10","18:21","4.1","65","0","-9.3","86","-11.2","6.5"
"Sodankylä Tähtelä","2023","02","10","18:22","4.1","65","0","-9.3","86","-11.2","5.9"
"Sodankylä Tähtelä","2023","02","10","18:23","4","65","0","-9.4","86","-11.3","5.6"
"Sodankylä Tähtelä","2023","02","10","18:24","3.9","65","0","-9.4","86","-11.3","5.6"
"Sodankylä Tähtelä","2023","02","10","18:25","3.8","65","0","-9.4","86","-11.2","5.6"
"Sodankylä Tähtelä","2023","02","10","18:26","3.7","65","0","-9.4","86","-11.3","5.6"
"Sodankylä Tähtelä","2023","02","10","18:27","3.6","65","0","-9.4","86","-11.3","5.6"
"Sodankylä Tähtelä","2023","02","10","18:28","3.7","65","0","-9.4","86","-11.4","5.6"
"Sodankylä Tähtelä","2023","02","10","18:29","3.6","65","0","-9.5","86","-11.4","5.6"
"Sodankylä Tähtelä","2023","02","10","18:30","3.5","65","0","-9.5","86","-11.4","5.8"
"Sodankylä Tähtelä","2023","02","10","18:31","3.6","65","0","-9.5","86","-11.4","5.8"
"Sodankylä Tähtelä","2023","02","10","18:32","3.5","65","0","-9.5","86","-11.4","5.8"
"Sodankylä Tähtelä","2023","02","10","18:33","3.7","65","0","-9.4","86","-11.3","5.8"
"Sodankylä Tähtelä","2023","02","10","18:34","3.7","65","0","-9.5","86","-11.3","5.9"
"Sodankylä Tähtelä","2023","02","10","18:35","3.7","65","0","-9.5","86","-11.3","5.9"
"Sodankylä Tähtelä","2023","02","10","18:36","3.9","65","0","-9.4","86","-11.3","5.9"
"Sodankylä Tähtelä","2023","02","10","18:37","3.9","65","0","-9.4","87","-11.1","5.9"
"Sodankylä Tähtelä","2023","02","10","18:38","3.8","65","0","-9.3","87","-11.1","5.9"
"Sodankylä Tähtelä","2023","02","10","18:39","3.8","65","0","-9.3","86","-11.2","5.9"
"Sodankylä Tähtelä","2023","02","10","18:40","3.9","65","0","-9.3","86","-11.2","6.8"
"Sodankylä Tähtelä","2023","02","10","18:41","3.9","65","0","-9.3","86","-11.3","6.8"
"Sodankylä Tähtelä","2023","02","10","18:42","4","65","0","-9.3","86","-11.2","6.8"
"Sodankylä Tähtelä","2023","02","10","18:43","3.9","65","0","-9.3","86","-11.2","6.8"
"Sodankylä Tähtelä","2023","02","10","18:44","4","65","0","-9.3","86","-11.2","6.8"
"Sodankylä Tähtelä","2023","02","10","18:45","4","65","0","-9.3","86","-11.2","6.8"
"Sodankylä Tähtelä","2023","02","10","18:46","3.9","65","0","-9.3","85","-11.3","6.8"
"Sodankylä Tähtelä","2023","02","10","18:47","3.8","65","0","-9.3","85","-11.4","6.8"
"Sodankylä Tähtelä","2023","02","10","18:48","3.9","65","0","-9.3","85","-11.4","6.8"
"Sodankylä Tähtelä","2023","02","10","18:49","3.9","65","0","-9.3","85","-11.4","6.8"
"Sodankylä Tähtelä","2023","02","10","18:50","3.8","65","0","-9.4","85","-11.4","6.3"
"Sodankylä Tähtelä","2023","02","10","18:51","3.7","65","0","-9.4","85","-11.4","6.3"
"Sodankylä Tähtelä","2023","02","10","18:52","3.8","65","0","-9.4","85","-11.4","6.9"
"Sodankylä Tähtelä","2023","02","10","18:53","3.8","65","0","-9.4","85","-11.4","6.9"
"Sodankylä Tähtelä","2023","02","10","18:54","3.7","65","0","-9.4","85","-11.5","6.9"
"Sodankylä Tähtelä","2023","02","10","18:55","3.7","65","0","-9.3","85","-11.4","6.9"
"Sodankylä Tähtelä","2023","02","10","18:56","3.8","65","0","-9.3","85","-11.4","6.9"
"Sodankylä Tähtelä","2023","02","10","18:57","3.8","65","0","-9.2","85","-11.3","6.9"
"Sodankylä Tähtelä","2023","02","10","18:58","3.9","65","0","-9.2","85","-11.3","6.9"
"Sodankylä Tähtelä","2023","02","10","18:59","3.9","65","0","-9.2","85","-11.3","6.9"
"Sodankylä Tähtelä","2023","02","10","19:00","3.9","65","0","-9.2","84","-11.3","6.9"
"Sodankylä Tähtelä","2023","02","10","19:01","4.1","65","0","-9.2","84","-11.4","6.9"
"Sodankylä Tähtelä","2023","02","10","19:02","4","65","0","-9.2","84","-11.4","6.2"
"Sodankylä Tähtelä","2023","02","10","19:03","4.1","65","0","-9.2","84","-11.5","6.2"
"Sodankylä Tähtelä","2023","02","10","19:04","4.1","65","0","-9.2","84","-11.4","6.2"
